id,nombre,lat,lon,provincia,tipo
tremoedo,Tremoedo,42.5333,-8.7833,Pontevedra,aldea
tremor-de-abajo,Tremor de Abajo,42.6443,-6.2702,León,aldea
tremor-de-arriba,Tremor de Arriba,42.7262,-6.2103,León,aldea
tremp,Tremp,42.167,0.8949,Lleida,base
treos,Treos,43.093,-8.97,A Coruña,aldea
tres-cantos,Tres Cantos,40.6009,-3.7081,Madrid,base
tres-fuentes,Tres Fuentes,37.9681,-3.4763,Jaén,aldea
tres-morales,Tres Morales,37.2948,-2.6256,Granada,aldea
tresali,Tresali,43.3604,-5.4747,Asturias,aldea
tresano,Tresano,43.3743,-5.0761,Asturias,aldea
trescares,Trescares,43.3187,-4.7091,Asturias,aldea
trescasas,Trescasas,40.9644,-4.0359,Segovia,base
tresfuentes,Tresfuentes,38.3716,-0.9892,Alicante,aldea
tresgrandas,Tresgrandas,43.3788,-4.6104,Asturias,aldea
tresjuncos,Tresjuncos,39.7009,-2.755,Cuenca,base
tresmonte,Tresmonte,43.4278,-5.1094,Asturias,aldea
trespaderne,Trespaderne,42.8022,-3.3899,Burgos,base
tresviso,Tresviso,43.2575,-4.6677,Cantabria,base
treto,Treto,43.2226,-3.4063,Bizkaia,aldea
trevejo,Trevejo,40.1728,-6.7789,Cáceres,aldea
trevejos,Trevejos,28.1393,-16.6615,Santa Cruz de Tenerife,aldea
trevelez,Trevélez,37.0004,-3.2654,Granada,base
treviana,Treviana,42.559,-3.0503,La Rioja,base
trevias,Trevías,43.5031,-6.4373,Asturias,aldea
trevijano,Trevijano,42.3008,-2.4278,La Rioja,aldea
trevino,Treviño,43.1217,-4.7268,Cantabria,aldea
trez,Trez,42.0721,-7.4113,Ourense,aldea
triaba,Triabá,43.1833,-7.5167,Lugo,aldea
triacastela,Triacastela,42.7591,-7.2053,Lugo,municipio
triana,Triana,37.3806,-6.0057,Sevilla,aldea
triano,Triano,43.2934,-3.0756,Bizkaia,aldea
tribaldos,Tribaldos,39.9726,-2.8981,Cuenca,base
tribas,Tribás,42.5747,-7.6237,Lugo,aldea
tribierto,Tribierto,43.2556,-5.2047,Asturias,aldea
tricio,Tricio,42.4022,-2.7191,La Rioja,base
trigal,Trigal,42.9688,-7.0266,Lugo,aldea
trigueros,Trigueros,37.3861,-6.8268,Huelva,base
trigueros-del-valle,Trigueros del Valle,41.8305,-4.6518,Valladolid,base
trijueque,Trijueque,40.7743,-2.9925,Guadalajara,base
trillo,Trillo,40.7009,-2.5926,Guadalajara,base
trinanes,Triñanes,42.6275,-8.8624,A Coruña,aldea
triollo,Triollo,42.9246,-4.6813,Palencia,base
triongo,Triongo,43.3974,-5.1456,Asturias,aldea
trios,Triós,42.3549,-7.7321,Ourense,aldea
triquivijate,Triquivijate,28.4283,-13.9722,Las Palmas,aldea
triste,Triste,42.3873,-0.7187,Huesca,aldea
triufe,Triufé,42.0618,-6.5938,Zamora,aldea
trives,Trives,42.3381,-7.2878,Lugo,aldea
troans,Troáns,42.6167,-8.5833,Pontevedra,aldea
trobajo-del-camino,Trobajo del Camino,42.5964,-5.608,León,aldea
trobe,Trobe,42.7667,-8.5,A Coruña,aldea
trobika,Trobika,43.3667,-2.8333,Bizkaia,aldea
trobo,Trobo,43.1833,-7.65,Lugo,aldea
troitosende,Troitosende,42.95,-8.6667,A Coruña,aldea
tronceda,Tronceda,42.8667,-8.1833,A Coruña,aldea
troncedo,Troncedo,43.3696,-6.5057,Asturias,aldea
tronchon,Tronchón,40.6209,-0.3983,Teruel,base
trones,Trones,43.1871,-6.5988,Asturias,aldea
trubia,Trubia,43.5006,-5.7458,Asturias,aldea
truchas,Truchas,42.2609,-6.436,León,base
truchillas,Truchillas,42.2359,-6.4624,León,aldea
truebano,Truébano,43.4551,-5.8233,Asturias,aldea
trujillanos,Trujillanos,38.9523,-6.2576,Badajoz,base
trujillo,Trujillo,39.4579,-5.882,Cáceres,base
tubilla,Tubilla,42.9425,-3.6179,Burgos,aldea
tubilla-del-agua,Tubilla del Agua,42.7093,-3.8012,Burgos,base
tubilla-del-lago,Tubilla del Lago,41.8015,-3.5863,Burgos,base
tubilleja,Tubilleja,42.8521,-3.715,Burgos,aldea
tucende,Tucende,42.9544,-7.092,Lugo,aldea
tudanca,Tudanca,43.1716,-4.3605,Cantabria,municipio
tudela,Tudela,42.0617,-1.6045,Navarra,base
tudela-agueria,Tudela Agüeria,43.3212,-5.8015,Asturias,aldea
tudela-de-duero,Tudela de Duero,41.5845,-4.5809,Valladolid,base
tudela-de-segre,Tudela de Segre,41.8667,1.0833,Lleida,aldea
tudelilla,Tudelilla,42.3002,-2.1175,La Rioja,base
tudera,Tudera,41.4167,-6.2107,Zamora,aldea
tudes,Tudes,43.1202,-4.6106,Cantabria,aldea
tuejar,Tuéjar,39.7667,-1.0333,Valencia,base
tuesta,Tuesta,42.8097,-3.0251,Araba,aldea
tufiones,Tufiones,43.1188,-9.1295,A Coruña,aldea
tui,Tui,42.0471,-8.6443,Pontevedra,base
tuimil,Tuimil,42.6527,-7.4536,Lugo,aldea
tuineje,Tuineje,28.3237,-14.0472,Las Palmas,base
tuiriz,Tuiriz,42.8,-8.1167,Pontevedra,aldea
tuixen,Tuixén,42.2333,1.5667,Lleida,aldea
tuiza-de-arriba,Tuiza de Arriba,43.0267,-5.9196,Asturias,aldea
tujena,Tujena,37.474,-6.407,Huelva,aldea
tulebras,Tulebras,41.977,-1.6762,Navarra,base
tuna,Tuña,43.2722,-6.3711,Asturias,aldea
turballos,Turballos,38.8061,-0.4417,Alicante,aldea
turbias,Turbiás,42.381,1.3227,Lleida,aldea
turbinto,Turbinto,37.5382,-1.7462,Murcia,aldea
turces,Turces,42.865,-8.2317,A Coruña,aldea
turcia,Turcia,42.5343,-5.8784,León,base
turegano,Turégano,41.1561,-4.007,Segovia,base
turia,Turia,43.3148,-7.0807,Asturias,aldea
turieno,Turieno,43.1584,-4.6488,Cantabria,aldea
turienzo-castanero,Turienzo Castañero,42.578,-6.4332,León,aldea
turienzo-de-los-caballeros,Turienzo de los Caballeros,42.45,-6.2644,León,aldea
turis,Turís,39.3833,-0.7,Valencia,base
turiso,Turiso,42.7564,-2.9498,Araba,aldea
turleque,Turleque,39.6014,-3.614,Toledo,base
turmiel,Turmiel,41.0095,-2.0628,Guadalajara,aldea
turon,Turón,36.8421,-3.1046,Granada,municipio
turra-de-alba,Turra de Alba,40.8021,-5.406,Salamanca,aldea
turre,Turre,37.1522,-1.895,Almería,base
turrillas,Turrillas,37.0295,-2.2661,Almería,base
turrubuelo,Turrubuelo,41.3252,-3.5916,Segovia,aldea
turruncun,Turruncún,42.1554,-2.1103,La Rioja,aldea
turtzioz,Turtzioz,43.2861,-3.2755,Bizkaia,municipio
turuelles,Turuelles,43.4558,-6.3679,Asturias,aldea
turueno,Turueño,43.4667,-5.5,Asturias,aldea
turumbillo,Turumbillo,37.8943,-3.6312,Jaén,aldea
turza,Turza,42.3191,-2.9662,La Rioja,aldea
turzo,Turzo,42.8355,-3.7589,Burgos,aldea
tus,Tus,38.4033,-2.4356,Albacete,aldea
tuta,Tuta,41.0531,-6.0211,Salamanca,aldea
tuxe,Tuxe,42.25,-7.1333,Ourense,aldea
tuyo,Tuyo,42.7832,-2.8467,Araba,aldea
txikierdi,Txikierdi,43.2812,-2.0274,Gipuzkoa,aldea
txurruka,Txurruka,43.1676,-2.3904,Gipuzkoa,aldea
ubeda,Úbeda,38.0133,-3.3705,Jaén,base
ubera,Ubera,43.1344,-2.4604,Gipuzkoa,aldea
ubide,Ubide,43.024,-2.6876,Bizkaia,base
ubiergo,Ubiergo,42.1575,0.2667,Huesca,aldea
ubierna,Ubierna,42.4921,-3.6959,Burgos,aldea
ubriezo,Ubriezo,43.114,-4.5782,Cantabria,aldea
ubrique,Ubrique,36.6778,-5.446,Cádiz,base
ucar,Úcar,42.6767,-1.7053,Navarra,aldea
uceda,Uceda,40.8394,-3.4604,Guadalajara,base
ucedo,Ucedo,42.5885,-6.1942,León,aldea
ucelle,Ucelle,42.4343,-7.8368,Ourense,aldea
ucenda,Ucenda,38.0224,-1.6835,Murcia,aldea
ucero,Ucero,41.7169,-3.0515,Soria,base
uchea,Uchea,38.5,-1.6,Albacete,aldea
uchell-nia,Uchell-Nia,38.3167,-0.7833,Alicante,aldea
ucieda-de-abajo,Ucieda de Abajo,43.2667,-4.25,Cantabria,aldea
ucieda-de-arriba,Ucieda de Arriba,43.25,-4.25,Cantabria,aldea
ucio,Ucio,43.4517,-5.0906,Asturias,aldea
ucles,Uclés,39.9794,-2.8614,Cuenca,base
udala,Udala,43.0778,-2.5125,Gipuzkoa,aldea
udalla,Udalla,43.3162,-3.4507,Cantabria,aldea
udias,Udías,43.3397,-4.2671,Cantabria,municipio
udrion,Udrión,43.3593,-5.9675,Asturias,aldea
ufones,Ufones,41.7335,-6.3067,Zamora,aldea
uga,Uga,28.9503,-13.7445,Las Palmas,aldea
ugao,Ugao,43.1833,-2.9,Bizkaia,aldea
ugaran,Ugaran,42.9925,-2.4524,Gipuzkoa,aldea
ugarte,Ugarte,43.1797,-3.0336,Araba,aldea
ugastegi,Ugastegi,42.9964,-2.4765,Gipuzkoa,aldea
ugena,Ugena,40.1557,-3.876,Toledo,base
ugijar,Ugíjar,36.9609,-3.0552,Granada,base
uhia,Uhía,42.7873,-8.9623,A Coruña,aldea
uitzi,Uitzi,43.0404,-1.9181,Navarra,aldea
ujados,Ujados,41.2353,-3.0048,Guadalajara,base
ujo,Ujo,43.2055,-5.7906,Asturias,aldea
ujue,Ujué,42.5,-1.5,Navarra,base
ulda,Uldá,43.135,-4.0295,Cantabria,aldea
ulea,Ulea,38.1405,-1.3301,Murcia,base
uleila-del-campo,Uleila del Campo,37.1846,-2.2049,Almería,base
ules,Ulés,43.379,-5.8824,Asturias,aldea
ulibarri,Ulibarri,42.7232,-2.2449,Navarra,aldea
ulla,Ullà,42.0496,3.1075,Girona,base
ullaro,Ullaró,39.7762,2.9859,Illes Balears,aldea
ullastrell,Ullastrell,41.5264,1.9554,Barcelona,base
ullastret,Ullastret,42.0,3.0667,Girona,base
ulldecona,Ulldecona,40.5973,0.4472,Tarragona,base
ulldemolins,Ulldemolins,41.3222,0.8765,Tarragona,base
ulle,Ulle,42.5421,-0.5027,Huesca,aldea
ulloa,Ulloa,42.9211,-7.8699,Lugo,aldea
ultramort,Ultramort,42.0364,3.0345,Girona,base
ultzama,Ultzama,42.999,-1.6773,Navarra,municipio
umbrete,Umbrete,37.3688,-6.1585,Sevilla,base
umbria,Umbría,40.5,-0.3833,Teruel,aldea
umbria-alta,Umbría Alta,38.3423,-0.912,Alicante,aldea
umbria-baja,Umbría Baja,38.3506,-0.8709,Alicante,aldea
umbria-de-matasanos,Umbría de Matasanos,40.0037,-6.1179,Cáceres,aldea
umbrias,Umbrías,40.3153,-5.5804,Ávila,base
una,Uña,40.2241,-1.9779,Cuenca,base
una-de-quintana,Uña de Quintana,42.0866,-6.1448,Zamora,base
unanu,Unanu,42.8833,-2.0167,Navarra,aldea
unarre,Unarre,42.6342,1.1488,Lleida,aldea
uncastillo,Uncastillo,42.3596,-1.1284,Zaragoza,base
unciti,Unciti,42.748,-1.5012,Navarra,aldea
undiano,Undiano,42.7586,-1.7637,Navarra,aldea
undues-de-lerda,Undués de Lerda,42.5657,-1.1694,Zaragoza,base
undues-pintano,Undués-Pintano,42.5379,-1.0447,Zaragoza,aldea
ungilde,Ungilde,42.029,-6.6172,Zamora,aldea
ungo,Ungo,43.1412,-3.2653,Burgos,aldea
unha,Unha,42.7109,0.9037,Lleida,aldea
universidad,Universidad,40.4257,-3.7071,Madrid,base
unquera,Unquera,43.3756,-4.5171,Cantabria,aldea
untes,Untes,42.35,-7.95,Ourense,aldea
untxigoiti,Untxigoiti,43.2349,-2.6679,Bizkaia,aldea
untza,Untza,42.9759,-2.9552,Araba,aldea
untzurruntzagagoena,Untzurruntzagagoena,42.9745,-2.2726,Gipuzkoa,aldea
unzue,Unzué,42.6525,-1.626,Navarra,base
upazan,Upazan,43.2103,-2.0972,Gipuzkoa,aldea
ura,Ura,42.0134,-3.5514,Burgos,aldea
urabain,Urabain,42.8629,-2.2942,Araba,aldea
urarte,Urarte,42.6997,-2.5945,Araba,aldea
urb-entre-naranjas,Urb Entre Naranjas,38.0336,-0.8223,Alicante,aldea
urb-jardin-del-mar-fase-v,Urb Jardin Del Mar Fase V,37.9983,-0.6864,Alicante,aldea
urb-club-de-golf-peralada,Urb.Club de Golf Peralada,42.3201,3.0282,Girona,aldea
urbanitzacio-tamarinda,Urbanització Tamarinda,39.9236,3.8242,Illes Balears,aldea
urbanizacion-campo-norte,Urbanizacion Campo Norte,37.6146,-0.8092,Murcia,aldea
urbanizacion-casas-viejas,Urbanizacion Casas Viejas,38.9829,-1.9406,Albacete,base
urbanizacion-ciudad-jardin,Urbanización Ciudad Jardín,40.057,-3.6048,Madrid,aldea
urbanizacion-el-raso,Urbanización El Raso,38.0603,-0.6834,Alicante,aldea
urbanizacion-golf-guadiana,Urbanización Golf Guadiana,38.8824,-6.8821,Badajoz,aldea
urbanizacion-la-heredia,Urbanización la Heredia,36.5213,-5.0061,Málaga,aldea
urbanizacion-la-naranja,Urbanización La Naranja,38.8594,0.0639,Alicante,aldea
urbanizacion-nuevo-horizonte,Urbanización Nuevo Horizonte,28.4145,-13.8556,Las Palmas,aldea
urbanizacion-rodazul,Urbanización Rodazul,28.4032,-16.3239,Santa Cruz de Tenerife,aldea
urbanizacion-san-gines,Urbanización San Ginés,37.5688,-1.1805,Murcia,aldea
urbanizacion-torre-en-conil,Urbanización Torre en Conil,39.5795,-0.4759,Valencia,aldea
urbanova,Urbanova,38.2827,-0.5211,Alicante,aldea
urbel-del-castillo,Úrbel del Castillo,42.6211,-3.842,Burgos,municipio
urbicain,Urbicáin,42.7224,-1.3881,Navarra,aldea
urbies,Urbiés,43.2162,-5.6696,Asturias,aldea
urbina,Urbina,42.9438,-2.6376,Araba,aldea
urcal,Urcal,37.4671,-1.9204,Almería,aldea
urda,Urda,39.4118,-3.7149,Toledo,base
urdaneta,Urdaneta,43.248,-2.1977,Gipuzkoa,aldea
urdaniz,Urdániz,42.9128,-1.5259,Navarra,aldea
urdanoz,Urdánoz,42.8253,-1.8847,Navarra,aldea
urdanpilletamendia,Urdanpilletamendia,43.123,-2.1896,Gipuzkoa,aldea
urdanta,Urdanta,42.2785,-2.9875,La Rioja,aldea
urdazubi-urdax,Urdazubi/Urdax,43.2673,-1.5039,Navarra,base
urdiales,Urdiales,43.1264,-3.9215,Cantabria,aldea
urdiales-de-colinas,Urdiales de Colinas,42.7742,-6.3781,León,aldea
urdiales-del-paramo,Urdiales del Páramo,42.3703,-5.773,León,base
urdilde,Urdilde,42.8333,-8.7333,A Coruña,aldea
urdues,Urdués,42.7128,-0.716,Huesca,aldea
urduna-orduna,Urduña/Orduña,42.9943,-3.0097,Bizkaia,base
ures,Ures,43.2088,-8.9591,A Coruña,aldea
ures-de-medinaceli,Ures de Medinaceli,41.1267,-2.3323,Soria,aldea
ureta,Ureta,43.1401,-3.1076,Araba,aldea
uria,Uría,43.0778,-6.8522,Asturias,aldea
uribarri,Uribarri,43.0398,-2.5752,Araba,aldea
uribarri-arrazua,Uribarri Arrazua,42.8879,-2.5929,Araba,aldea
uribarri-dibina,Uribarri Dibiña,42.8809,-2.7638,Araba,aldea
uribarri-ganboa,Uribarri Ganboa,42.9379,-2.6079,Araba,aldea
uribarri-nagusia,Uribarri Nagusia,42.7947,-2.6049,Araba,aldea
uribe,Uribe,43.0987,-2.7718,Bizkaia,aldea
uritz,Uritz,42.8833,-1.3833,Navarra,aldea
uriz,Uriz,43.1172,-7.6524,Lugo,aldea
urizaharra,Urizaharra,42.6421,-2.7029,Araba,municipio
urizar,Urizar,43.4129,-2.9023,Bizkaia,aldea
urkabustaiz,Urkabustaiz,42.9766,-2.9162,Araba,municipio
urkiola,Urkiola,43.1,-2.6333,Bizkaia,aldea
urkizu,Urkizu,43.1342,-2.1081,Gipuzkoa,aldea
urmella,Urmella,42.513,0.5296,Huesca,aldea
urnieta,Urnieta,43.2473,-1.9908,Gipuzkoa,base
urones-de-castroponce,Urones de Castroponce,42.0991,-5.2822,Valladolid,base
urra,Urrá,37.096,-2.0973,Almería,aldea
urraca-miguel,Urraca-Miguel,40.6727,-4.523,Ávila,aldea
urracal,Urrácal,37.3974,-2.3649,Almería,base
urrategi,Urrategi,43.174,-2.3454,Gipuzkoa,aldea
urraul-alto,Urraul Alto,42.7821,-1.2282,Navarra,municipio
urraul-bajo,Urraul Bajo,42.6884,-1.3299,Navarra,municipio
urrea-de-gaen,Urrea de Gaen,41.1606,-0.4701,Teruel,aldea
urrea-de-jalon,Urrea de Jalón,41.6671,-1.2342,Zaragoza,base
urrekotxi,Urrekotxi,43.0833,-2.7333,Bizkaia,aldea
urresti,Urresti,43.3634,-2.919,Bizkaia,aldea
urrestilla,Urrestilla,43.1577,-2.2446,Gipuzkoa,aldea
urretxu,Urretxu,43.091,-2.317,Gipuzkoa,base
urrexola,Urrexola,43.0831,-2.9356,Araba,aldea
urrez,Urrez,42.2702,-3.4017,Burgos,aldea
urria,Urria,43.1727,-6.1539,Asturias,aldea
urriales,Urriales,42.355,0.064,Huesca,aldea
urries,Urriés,42.5194,-1.1302,Zaragoza,base
urriola,Urriola,43.2858,-2.5632,Bizkaia,aldea
urrios,Urriós,42.2167,-7.8667,Ourense,aldea
urritza,Urritza,42.9667,-1.8333,Navarra,aldea
urritzola,Urritzola,42.9667,-1.65,Navarra,aldea
urrotz,Urrotz,43.0851,-1.7072,Navarra,municipio
urroz,Urroz,42.778,-1.4591,Navarra,aldea
urrunaga,Urrunaga,42.9545,-2.6528,Araba,aldea
urruzuno,Urruzuno,43.2133,-2.3815,Gipuzkoa,aldea
urtasun,Urtasun,42.9627,-1.5152,Navarra,aldea
urtatzaegialdea,Urtatzaegialdea,43.0599,-2.3565,Gipuzkoa,aldea
urteta,Urteta,43.2638,-2.1679,Gipuzkoa,aldea
urtsuaran,Urtsuaran,42.9694,-2.2437,Gipuzkoa,aldea
urturi,Urturi,42.6572,-2.5069,Araba,aldea
uruena,Urueña,41.7274,-5.203,Valladolid,base
uruenas,Urueñas,41.3559,-3.7739,Segovia,base
urunuela,Uruñuela,42.4431,-2.7075,La Rioja,base
urus,Urús,42.3513,1.8534,Girona,base
urzainqui,Urzainqui,42.8303,-0.9462,Navarra,base
usabal,Usabal,43.121,-2.0825,Gipuzkoa,aldea
usagre,Usagre,38.35,-6.1667,Badajoz,base
usall,Usall,42.1502,2.7585,Girona,aldea
usana,Usana,42.4099,0.1635,Huesca,aldea
usanos,Usanos,40.712,-3.2675,Guadalajara,aldea
usansolo,Usansolo,43.2217,-2.8157,Bizkaia,aldea
uscarres,Uscarrés,42.7747,-1.0932,Navarra,aldea
used,Used,41.0555,-1.5595,Zaragoza,base
usera,Usera,40.3887,-3.7003,Madrid,base
useras,Useras,40.1819,-0.1358,Castellón,municipio
useu,Useu,42.3101,1.0852,Lleida,aldea
uson,Usón,41.9386,-0.2233,Huesca,aldea
usparitxa,Usparitxa,43.2691,-2.6896,Bizkaia,aldea
ustara,Ustara,43.191,-2.9507,Araba,aldea
ustes,Ustés,42.753,-1.0992,Navarra,aldea
usun,Usún,42.6659,-1.2201,Navarra,aldea
usurbil,Usurbil,43.2716,-2.0491,Gipuzkoa,base
utande,Utande,40.8483,-2.9277,Guadalajara,base
utebo,Utebo,41.7083,-0.9992,Zaragoza,base
uterga,Uterga,42.7098,-1.76,Navarra,base
utiel,Utiel,39.5667,-1.2,Valencia,base
utrera,Utrera,37.1852,-5.7809,Sevilla,base
utrera-de-la-encomienda,Utrera de la Encomienda,42.1033,-6.4054,Zamora,aldea
utrero,Utrero,42.9613,-5.2792,León,aldea
utrilla,Utrilla,41.2903,-2.3207,Soria,aldea
utrillas,Utrillas,40.8127,-0.8455,Teruel,base
utxafaba,Utxafaba,41.6667,0.9333,Lleida,aldea
uyarra,Uyarra,42.3494,-2.9659,La Rioja,aldea
uzkiano,Uzkiano,42.9966,-2.9431,Araba,aldea
uznayo,Uznayo,43.0917,-4.4022,Cantabria,aldea
uzquiano,Uzquiano,42.7406,-2.6855,Burgos,aldea
uztarroz,Uztárroz,42.9194,-0.9567,Navarra,municipio
uztegi,Uztegi,43.0244,-2.0069,Navarra,aldea
vaamonde,Vaamonde,42.7833,-8.5,A Coruña,aldea
vacarisses,Vacarisses,41.608,1.9228,Barcelona,municipio
vadera-baldia,Vadera-Baldía,40.7667,-6.35,Salamanca,aldea
vadillo,Vadillo,41.7911,-3.0084,Soria,base
vadillo-de-la-guarena,Vadillo de la Guareña,41.2824,-5.353,Zamora,base
vadillo-de-la-sierra,Vadillo de la Sierra,40.6063,-5.1251,Ávila,base
vado-de-cervera,Vado de Cervera,42.8541,-4.4816,Palencia,aldea
vadocondes,Vadocondes,41.6392,-3.5738,Burgos,base
vadofresno,Vadofresno,37.2822,-4.4257,Málaga,aldea
vadohornillo,Vadohornillo,37.6333,-3.9167,Jaén,aldea
vaduvieco,Vaduvieco,42.6229,-5.3254,León,aldea
val,Val,43.7333,-7.65,Lugo,aldea
val-de-ason,Val de Asón,43.2486,-3.6086,Cantabria,aldea
val-de-cainzo,Val de Caínzo,43.4779,-7.2495,Lugo,aldea
val-de-farina,Val de Fariña,42.7144,-7.1455,Lugo,aldea
val-de-la-mula,Val de la Mula,41.1919,0.2114,Zaragoza,aldea
val-de-la-sabina,Val de la Sabina,40.05,-1.2333,Valencia,aldea
val-de-san-garcia,Val de San García,40.7961,-2.584,Guadalajara,aldea
val-de-san-lorenzo,Val de San Lorenzo,42.4182,-6.1239,León,base
val-de-san-martin,Val de San Martín,41.0579,-1.4493,Zaragoza,base
val-de-san-roman,Val de San Román,42.4291,-6.142,León,aldea
val-de-san-vicente,Val de San Vicente,43.3846,-4.4689,Cantabria,municipio
val-de-santa-maria,Val de Santa María,41.9655,-6.2118,Zamora,aldea
val-de-santo-domingo,Val de Santo Domingo,40.0124,-4.3273,Toledo,aldea
val-del-cabriel,Val del Cabriel,40.2858,-1.6238,Teruel,aldea
val-do-carrio,Val do Carrío,42.7415,-8.1441,Pontevedra,aldea
val-do-dubra,Val do Dubra,43.0122,-8.6521,A Coruña,municipio
valacloche,Valacloche,40.1909,-1.0913,Teruel,base
valadares,Valadares,42.1833,-8.7167,Pontevedra,aldea
valadouro-o,"Valadouro, O",43.5366,-7.4878,Lugo,municipio
valarena,Valareña,42.1313,-1.3093,Zaragoza,aldea
valberzoso,Valberzoso,42.9133,-4.2422,Palencia,aldea
valbona,Valbona,40.2288,-0.8108,Teruel,base
valbonilla,Valbonilla,42.1984,-4.1869,Burgos,aldea
valbucar,Valbucar,43.4639,-5.4426,Asturias,aldea
valbuena,Valbuena,40.3803,-5.8621,Salamanca,aldea
valbuena-de-duero,Valbuena de Duero,41.6432,-4.2927,Valladolid,base
valbuena-de-la-encomienda,Valbuena de la Encomienda,42.62,-6.1491,León,aldea
valbuena-de-pisuerga,Valbuena de Pisuerga,42.1458,-4.2401,Palencia,base
valbuena-del-roblo,Valbuena del Roblo,42.9393,-5.1492,León,aldea
valbueno,Valbueno,40.6347,-3.26,Guadalajara,aldea
valcaba,Valcaba,43.1758,-3.5666,Cantabria,aldea
valcabadillo,Valcabadillo,42.5748,-4.7587,Palencia,aldea
valcabado,Valcabado,41.5486,-5.7492,Zamora,base
valcabo,Valcabo,43.2353,-6.4294,Asturias,aldea
valcarca,Valcarca,41.8373,0.2368,Huesca,aldea
valcarcel,Valcárcel,43.1696,-6.2416,Asturias,aldea
valcarria,Valcarría,43.6167,-7.5667,Lugo,aldea
valcavado-de-roa,Valcavado de Roa,41.6874,-3.9933,Burgos,aldea
valcavado-del-paramo,Valcavado del Páramo,42.2235,-5.8045,León,aldea
valchillon,Valchillón,37.8204,-4.8511,Córdoba,aldea
valconejo,Valconejo,37.9167,-6.85,Huelva,aldea
valcovero,Valcovero,42.8569,-4.7827,Palencia,aldea
valcuende,Valcuende,42.7634,-4.925,León,aldea
valdaliga,Valdáliga,43.3376,-4.3346,Cantabria,municipio
valdanta,Valdanta,42.2759,-7.0919,Ourense,aldea
valdanzo,Valdanzo,41.5536,-3.4018,Soria,aldea
valdanzuelo,Valdanzuelo,41.5157,-3.3976,Soria,aldea
valdaracete,Valdaracete,40.2077,-3.191,Madrid,base
valdarachas,Valdarachas,40.5171,-3.1265,Guadalajara,base
valdastillas,Valdastillas,40.1329,-5.8793,Cáceres,base
valdavida,Valdavida,42.5889,-5.008,León,aldea
valdavido,Valdavido,42.2407,-6.422,León,aldea
valdazo,Valdazo,42.5246,-3.3624,Burgos,aldea
valde-ucieza,Valde-Ucieza,42.4001,-4.5755,Palencia,municipio
valdeacederas,Valdeacederas,40.467,-3.7042,Madrid,base
valdeajos,Valdeajos,42.7422,-3.9088,Burgos,aldea
valdealbin,Valdealbín,41.6829,-3.1263,Soria,aldea
valdealcon,Valdealcón,42.6501,-5.2544,León,aldea
valdealgorfa,Valdealgorfa,40.9907,-0.0343,Teruel,base
valdealiso,Valdealiso,42.6303,-5.2843,León,aldea
valdealmendras,Valdealmendras,41.1455,-2.657,Guadalajara,aldea
valdealvillo,Valdealvillo,41.6497,-2.8889,Soria,aldea
valdeancheta,Valdeancheta,40.866,-3.0765,Guadalajara,aldea
valdeande,Valdeande,41.833,-3.5279,Burgos,base
valdearcos,Valdearcos,42.4586,-5.3882,León,aldea
valdearcos-de-la-vega,Valdearcos de la Vega,41.6426,-4.0484,Valladolid,base
valdearenales,Valdearenales,38.8083,-6.0513,Badajoz,aldea
valdearenas,Valdearenas,40.8094,-2.9922,Guadalajara,base
valdearnedo,Valdearnedo,42.5726,-3.5414,Burgos,aldea
valdeavellano,Valdeavellano,40.6656,-2.9698,Guadalajara,base
valdeavellano-de-tera,Valdeavellano de Tera,41.9423,-2.5763,Soria,base
valdeavellano-de-ucero,Valdeavellano de Ucero,41.7071,-3.0261,Soria,aldea
valdeavero,Valdeavero,40.6298,-3.33,Madrid,base
valdeaveruelo,Valdeaveruelo,40.6347,-3.3137,Guadalajara,base
valdeazogues,Valdeazogues,38.6984,-4.4257,Ciudad Real,aldea
valdeazores,Valdeazores,39.4319,-4.7246,Toledo,aldea
valdebarzana,Valdebárzana,43.433,-5.4735,Asturias,aldea
valdebernardo,Valdebernardo,40.4007,-3.6213,Madrid,base
valdebueyes,Valdebueyes,43.0498,-6.7577,Asturias,aldea
valdebustos,Valdebustos,41.9038,-4.8302,Palencia,aldea
valdecaballeros,Valdecaballeros,39.2429,-5.19,Badajoz,base
valdecabras,Valdecabras,40.15,-2.0333,Cuenca,aldea
valdecabrillas,Valdecabrillas,40.1049,-2.351,Cuenca,aldea
valdecanada,Valdecañada,42.5014,-6.6099,León,aldea
valdecanas,Valdecañas,40.2272,-2.3346,Cuenca,aldea
valdecanas-de-cerrato,Valdecañas de Cerrato,41.9926,-4.1875,Palencia,aldea
valdecanas-de-tajo,Valdecañas de Tajo,39.7592,-5.6195,Cáceres,base
valdecarpinteros,Valdecarpinteros,40.6593,-6.4424,Salamanca,aldea
valdecarros,Valdecarros,40.7701,-5.4222,Salamanca,base
valdecasa,Valdecasa,40.6593,-5.0118,Ávila,base
valdecastillo,Valdecastillo,42.9075,-5.3155,León,aldea
valdecebro,Valdecebro,40.3583,-1.0408,Teruel,aldea
valdecilla,Valdecilla,43.3835,-3.7316,Cantabria,aldea
valdecolmenas-de-abajo,Valdecolmenas de Abajo,40.1192,-2.4979,Cuenca,aldea
valdecolmenas-de-arriba,Valdecolmenas de Arriba,40.0977,-2.4415,Cuenca,aldea
valdeconcha,Valdeconcha,40.4564,-2.8766,Guadalajara,base
